P122144 rev 3: EBOM
, , , , , , , , , , , , , , , , , , ,
Level,부품 번호,개정,수량,Unit Of Measure,부품 명,상태,Ref Des,공정,쪽보드,="F/N",RoHS 결과,SAP반제품코드,현재고(A등급),현재고(B등급),부품 상태,이동평균가,구매업체명,부품그룹,
2,147999,="0",1.0,EA (개별),"CAP,CE,MONO,X7R,50V,0.1UF,J,1005",배포,C73,="Auto-SMD",MAIN,,OK,1119422,8590,="0",A,6.0,주식회사 씨엔엘테크,CERAMIC CAPACITOR,
2,147999,="0",1.0,EA (개별),"CAP,CE,MONO,X7R,50V,0.1UF,J,1005",배포,C72,="Auto-SMD",MAIN,,OK,1119422,8590,="0",A,6.0,주식회사 씨엔엘테크,CERAMIC CAPACITOR,
2,147999,="0",1.0,EA (개별),"CAP,CE,MONO,X7R,50V,0.1UF,J,1005",배포,C85,="Auto-SMD",MAIN,,OK,1119422,8590,="0",A,6.0,주식회사 씨엔엘테크,CERAMIC CAPACITOR,
2,147999,="0",1.0,EA (개별),"CAP,CE,MONO,X7R,50V,0.1UF,J,1005",배포,C104,="Auto-SMD",MAIN,,OK,1119422,8590,="0",A,6.0,주식회사 씨엔엘테크,CERAMIC CAPACITOR,
2,147999,="0",1.0,EA (개별),"CAP,CE,MONO,X7R,50V,0.1UF,J,1005",배포,C112,="Auto-SMD",MAIN,,OK,1119422,8590,="0",A,6.0,주식회사 씨엔엘테크,CERAMIC CAPACITOR,
2,147999,="0",1.0,EA (개별),"CAP,CE,MONO,X7R,50V,0.1UF,J,1005",배포,C258,="Auto-SMD",MAIN,,OK,1119422,8590,="0",A,6.0,주식회사 씨엔엘테크,CERAMIC CAPACITOR,
2,147999,="0",1.0,EA (개별),"CAP,CE,MONO,X7R,50V,0.1UF,J,1005",배포,C260,="Auto-SMD",MAIN,,OK,1119422,8590,="0",A,6.0,주식회사 씨엔엘테크,CERAMIC CAPACITOR,
2,147999,="0",1.0,EA (개별),"CAP,CE,MONO,X7R,50V,0.1UF,J,1005",배포,C257,="Auto-SMD",MAIN,,OK,1119422,8590,="0",A,6.0,주식회사 씨엔엘테크,CERAMIC CAPACITOR,
2,147999,="0",1.0,EA (개별),"CAP,CE,MONO,X7R,50V,0.1UF,J,1005",배포,C285,="Auto-SMD",MAIN,,OK,1119422,8590,="0",A,6.0,주식회사 씨엔엘테크,CERAMIC CAPACITOR,
2,147999,="0",1.0,EA (개별),"CAP,CE,MONO,X7R,50V,0.1UF,J,1005",배포,C125,="Auto-SMD",MAIN,,OK,1119422,8590,="0",A,6.0,주식회사 씨엔엘테크,CERAMIC CAPACITOR,
2,147999,="0",1.0,EA (개별),"CAP,CE,MONO,X7R,50V,0.1UF,J,1005",배포,C308,="Auto-SMD",MAIN,,OK,1119422,8590,="0",A,6.0,주식회사 씨엔엘테크,CERAMIC CAPACITOR,
2,147999,="0",1.0,EA (개별),"CAP,CE,MONO,X7R,50V,0.1UF,J,1005",배포,C310,="Auto-SMD",MAIN,,OK,1119422,8590,="0",A,6.0,주식회사 씨엔엘테크,CERAMIC CAPACITOR,
2,147999,="0",1.0,EA (개별),"CAP,CE,MONO,X7R,50V,0.1UF,J,1005",배포,C311,="Auto-SMD",MAIN,,OK,1119422,8590,="0",A,6.0,주식회사 씨엔엘테크,CERAMIC CAPACITOR,
2,147999,="0",1.0,EA (개별),"CAP,CE,MONO,X7R,50V,0.1UF,J,1005",배포,C309,="Auto-SMD",MAIN,,OK,1119422,8590,="0",A,6.0,주식회사 씨엔엘테크,CERAMIC CAPACITOR,
2,147999,="0",1.0,EA (개별),"CAP,CE,MONO,X7R,50V,0.1UF,J,1005",배포,C132,="Auto-SMD",MAIN,,OK,1119422,8590,="0",A,6.0,주식회사 씨엔엘테크,CERAMIC CAPACITOR,
2,147999,="0",1.0,EA (개별),"CAP,CE,MONO,X7R,50V,0.1UF,J,1005",배포,C126,="Auto-SMD",MAIN,,OK,1119422,8590,="0",A,6.0,주식회사 씨엔엘테크,CERAMIC CAPACITOR,
2,147999,="0",1.0,EA (개별),"CAP,CE,MONO,X7R,50V,0.1UF,J,1005",배포,C131,="Auto-SMD",MAIN,,OK,1119422,8590,="0",A,6.0,주식회사 씨엔엘테크,CERAMIC CAPACITOR,
2,147999,="0",1.0,EA (개별),"CAP,CE,MONO,X7R,50V,0.1UF,J,1005",배포,C130,="Auto-SMD",MAIN,,OK,1119422,8590,="0",A,6.0,주식회사 씨엔엘테크,CERAMIC CAPACITOR,
2,147999,="0",1.0,EA (개별),"CAP,CE,MONO,X7R,50V,0.1UF,J,1005",배포,C127,="Auto-SMD",MAIN,,OK,1119422,8590,="0",A,6.0,주식회사 씨엔엘테크,CERAMIC CAPACITOR,
2,147999,="0",1.0,EA (개별),"CAP,CE,MONO,X7R,50V,0.1UF,J,1005",배포,C307,="Auto-SMD",MAIN,,OK,1119422,8590,="0",A,6.0,주식회사 씨엔엘테크,CERAMIC CAPACITOR,
2,147999,="0",1.0,EA (개별),"CAP,CE,MONO,X7R,50V,0.1UF,J,1005",배포,C350,="Auto-SMD",MAIN,,OK,1119422,8590,="0",A,6.0,주식회사 씨엔엘테크,CERAMIC CAPACITOR,
2,147999,="0",1.0,EA (개별),"CAP,CE,MONO,X7R,50V,0.1UF,J,1005",배포,C348,="Auto-SMD",MAIN,,OK,1119422,8590,="0",A,6.0,주식회사 씨엔엘테크,CERAMIC CAPACITOR,
2,147999,="0",1.0,EA (개별),"CAP,CE,MONO,X7R,50V,0.1UF,J,1005",배포,C346,="Auto-SMD",MAIN,,OK,1119422,8590,="0",A,6.0,주식회사 씨엔엘테크,CERAMIC CAPACITOR,
2,147999,="0",1.0,EA (개별),"CAP,CE,MONO,X7R,50V,0.1UF,J,1005",배포,C328,="Auto-SMD",MAIN,,OK,1119422,8590,="0",A,6.0,주식회사 씨엔엘테크,CERAMIC CAPACITOR,
2,147999,="0",1.0,EA (개별),"CAP,CE,MONO,X7R,50V,0.1UF,J,1005",배포,C406,="Auto-SMD",MAIN,,OK,1119422,8590,="0",A,6.0,주식회사 씨엔엘테크,CERAMIC CAPACITOR,
2,147999,="0",1.0,EA (개별),"CAP,CE,MONO,X7R,50V,0.1UF,J,1005",배포,C405,="Auto-SMD",MAIN,,OK,1119422,8590,="0",A,6.0,주식회사 씨엔엘테크,CERAMIC CAPACITOR,
2,147999,="0",1.0,EA (개별),"CAP,CE,MONO,X7R,50V,0.1UF,J,1005",배포,C402,="Auto-SMD",MAIN,,OK,1119422,8590,="0",A,6.0,주식회사 씨엔엘테크,CERAMIC CAPACITOR,
2,147999,="0",1.0,EA (개별),"CAP,CE,MONO,X7R,50V,0.1UF,J,1005",배포,C398,="Auto-SMD",MAIN,,OK,1119422,8590,="0",A,6.0,주식회사 씨엔엘테크,CERAMIC CAPACITOR,
2,147999,="0",1.0,EA (개별),"CAP,CE,MONO,X7R,50V,0.1UF,J,1005",배포,C397,="Auto-SMD",MAIN,,OK,1119422,8590,="0",A,6.0,주식회사 씨엔엘테크,CERAMIC CAPACITOR,
2,147999,="0",1.0,EA (개별),"CAP,CE,MONO,X7R,50V,0.1UF,J,1005",배포,C396,="Auto-SMD",MAIN,,OK,1119422,8590,="0",A,6.0,주식회사 씨엔엘테크,CERAMIC CAPACITOR,
2,147999,="0",1.0,EA (개별),"CAP,CE,MONO,X7R,50V,0.1UF,J,1005",배포,C393,="Auto-SMD",MAIN,,OK,1119422,8590,="0",A,6.0,주식회사 씨엔엘테크,CERAMIC CAPACITOR,
2,147999,="0",1.0,EA (개별),"CAP,CE,MONO,X7R,50V,0.1UF,J,1005",배포,C384,="Auto-SMD",MAIN,,OK,1119422,8590,="0",A,6.0,주식회사 씨엔엘테크,CERAMIC CAPACITOR,
2,147999,="0",1.0,EA (개별),"CAP,CE,MONO,X7R,50V,0.1UF,J,1005",배포,C383,="Auto-SMD",MAIN,,OK,1119422,8590,="0",A,6.0,주식회사 씨엔엘테크,CERAMIC CAPACITOR,
2,147999,="0",1.0,EA (개별),"CAP,CE,MONO,X7R,50V,0.1UF,J,1005",배포,C386,="Auto-SMD",MAIN,,OK,1119422,8590,="0",A,6.0,주식회사 씨엔엘테크,CERAMIC CAPACITOR,
2,147999,="0",1.0,EA (개별),"CAP,CE,MONO,X7R,50V,0.1UF,J,1005",배포,C387,="Auto-SMD",MAIN,,OK,1119422,8590,="0",A,6.0,주식회사 씨엔엘테크,CERAMIC CAPACITOR,
2,147999,="0",1.0,EA (개별),"CAP,CE,MONO,X7R,50V,0.1UF,J,1005",배포,C382,="Auto-SMD",MAIN,,OK,1119422,8590,="0",A,6.0,주식회사 씨엔엘테크,CERAMIC CAPACITOR,
2,147999,="0",1.0,EA (개별),"CAP,CE,MONO,X7R,50V,0.1UF,J,1005",배포,C416,="Auto-SMD",MAIN,,OK,1119422,8590,="0",A,6.0,주식회사 씨엔엘테크,CERAMIC CAPACITOR,
2,147999,="0",1.0,EA (개별),"CAP,CE,MONO,X7R,50V,0.1UF,J,1005",배포,C440,="Auto-SMD",MAIN,,OK,1119422,8590,="0",A,6.0,주식회사 씨엔엘테크,CERAMIC CAPACITOR,
2,147999,="0",1.0,EA (개별),"CAP,CE,MONO,X7R,50V,0.1UF,J,1005",배포,C439,="Auto-SMD",MAIN,,OK,1119422,8590,="0",A,6.0,주식회사 씨엔엘테크,CERAMIC CAPACITOR,
2,147999,="0",1.0,EA (개별),"CAP,CE,MONO,X7R,50V,0.1UF,J,1005",배포,C438,="Auto-SMD",MAIN,,OK,1119422,8590,="0",A,6.0,주식회사 씨엔엘테크,CERAMIC CAPACITOR,
2,147999,="0",1.0,EA (개별),"CAP,CE,MONO,X7R,50V,0.1UF,J,1005",배포,C434,="Auto-SMD",MAIN,,OK,1119422,8590,="0",A,6.0,주식회사 씨엔엘테크,CERAMIC CAPACITOR,
2,147999,="0",1.0,EA (개별),"CAP,CE,MONO,X7R,50V,0.1UF,J,1005",배포,C248,="Auto-SMD",MAIN,,OK,1119422,8590,="0",A,6.0,주식회사 씨엔엘테크,CERAMIC CAPACITOR,
2,147999,="0",1.0,EA (개별),"CAP,CE,MONO,X7R,50V,0.1UF,J,1005",배포,C124,="Auto-SMD",MAIN,,OK,1119422,8590,="0",A,6.0,주식회사 씨엔엘테크,CERAMIC CAPACITOR,
2,147999,="0",1.0,EA (개별),"CAP,CE,MONO,X7R,50V,0.1UF,J,1005",배포,C123,="Auto-SMD",MAIN,,OK,1119422,8590,="0",A,6.0,주식회사 씨엔엘테크,CERAMIC CAPACITOR,
2,147999,="0",1.0,EA (개별),"CAP,CE,MONO,X7R,50V,0.1UF,J,1005",배포,C121,="Auto-SMD",MAIN,,OK,1119422,8590,="0",A,6.0,주식회사 씨엔엘테크,CERAMIC CAPACITOR,
2,147999,="0",1.0,EA (개별),"CAP,CE,MONO,X7R,50V,0.1UF,J,1005",배포,C116,="Auto-SMD",MAIN,,OK,1119422,8590,="0",A,6.0,주식회사 씨엔엘테크,CERAMIC CAPACITOR,
2,147999,="0",1.0,EA (개별),"CAP,CE,MONO,X7R,50V,0.1UF,J,1005",배포,C117,="Auto-SMD",MAIN,,OK,1119422,8590,="0",A,6.0,주식회사 씨엔엘테크,CERAMIC CAPACITOR,
2,147999,="0",1.0,EA (개별),"CAP,CE,MONO,X7R,50V,0.1UF,J,1005",배포,C591,="Auto-SMD",MAIN,,OK,1119422,8590,="0",A,6.0,주식회사 씨엔엘테크,CERAMIC CAPACITOR,
2,147999,="0",1.0,EA (개별),"CAP,CE,MONO,X7R,50V,0.1UF,J,1005",배포,C592,="Auto-SMD",MAIN,,OK,1119422,8590,="0",A,6.0,주식회사 씨엔엘테크,CERAMIC CAPACITOR,
2,147999,="0",1.0,EA (개별),"CAP,CE,MONO,X7R,50V,0.1UF,J,1005",배포,C590,="Auto-SMD",MAIN,,OK,1119422,8590,="0",A,6.0,주식회사 씨엔엘테크,CERAMIC CAPACITOR,
2,147999,="0",1.0,EA (개별),"CAP,CE,MONO,X7R,50V,0.1UF,J,1005",배포,C607,="Auto-SMD",MAIN,,OK,1119422,8590,="0",A,6.0,주식회사 씨엔엘테크,CERAMIC CAPACITOR,
2,147999,="0",1.0,EA (개별),"CAP,CE,MONO,X7R,50V,0.1UF,J,1005",배포,C609,="Auto-SMD",MAIN,,OK,1119422,8590,="0",A,6.0,주식회사 씨엔엘테크,CERAMIC CAPACITOR,
2,147999,="0",1.0,EA (개별),"CAP,CE,MONO,X7R,50V,0.1UF,J,1005",배포,C611,="Auto-SMD",MAIN,,OK,1119422,8590,="0",A,6.0,주식회사 씨엔엘테크,CERAMIC CAPACITOR,
2,147999,="0",1.0,EA (개별),"CAP,CE,MONO,X7R,50V,0.1UF,J,1005",배포,C612,="Auto-SMD",MAIN,,OK,1119422,8590,="0",A,6.0,주식회사 씨엔엘테크,CERAMIC CAPACITOR,
2,147999,="0",1.0,EA (개별),"CAP,CE,MONO,X7R,50V,0.1UF,J,1005",배포,C613,="Auto-SMD",MAIN,,OK,1119422,8590,="0",A,6.0,주식회사 씨엔엘테크,CERAMIC CAPACITOR,
2,147999,="0",1.0,EA (개별),"CAP,CE,MONO,X7R,50V,0.1UF,J,1005",배포,C615,="Auto-SMD",MAIN,,OK,1119422,8590,="0",A,6.0,주식회사 씨엔엘테크,CERAMIC CAPACITOR,
2,147999,="0",1.0,EA (개별),"CAP,CE,MONO,X7R,50V,0.1UF,J,1005",배포,C1,="Auto-SMD",MAIN,,OK,1119422,8590,="0",A,6.0,주식회사 씨엔엘테크,CERAMIC CAPACITOR,
2,147999,="0",1.0,EA (개별),"CAP,CE,MONO,X7R,50V,0.1UF,J,1005",배포,C6,="Auto-SMD",MAIN,,OK,1119422,8590,="0",A,6.0,주식회사 씨엔엘테크,CERAMIC CAPACITOR,
2,147999,="0",1.0,EA (개별),"CAP,CE,MONO,X7R,50V,0.1UF,J,1005",배포,C316,="Auto-SMD",MAIN,,OK,1119422,8590,="0",A,6.0,주식회사 씨엔엘테크,CERAMIC CAPACITOR,
2,147999,="0",1.0,EA (개별),"CAP,CE,MONO,X7R,50V,0.1UF,J,1005",배포,C324,="Auto-SMD",MAIN,,OK,1119422,8590,="0",A,6.0,주식회사 씨엔엘테크,CERAMIC CAPACITOR,
2,147999,="0",1.0,EA (개별),"CAP,CE,MONO,X7R,50V,0.1UF,J,1005",배포,C164,="Auto-SMD",MAIN,,OK,1119422,8590,="0",A,6.0,주식회사 씨엔엘테크,CERAMIC CAPACITOR,
2,147999,="0",1.0,EA (개별),"CAP,CE,MONO,X7R,50V,0.1UF,J,1005",배포,C165,="Auto-SMD",MAIN,,OK,1119422,8590,="0",A,6.0,주식회사 씨엔엘테크,CERAMIC CAPACITOR,
2,147999,="0",1.0,EA (개별),"CAP,CE,MONO,X7R,50V,0.1UF,J,1005",배포,C212,="Auto-SMD",MAIN,,OK,1119422,8590,="0",A,6.0,주식회사 씨엔엘테크,CERAMIC CAPACITOR,
2,147999,="0",1.0,EA (개별),"CAP,CE,MONO,X7R,50V,0.1UF,J,1005",배포,C219,="Auto-SMD",MAIN,,OK,1119422,8590,="0",A,6.0,주식회사 씨엔엘테크,CERAMIC CAPACITOR,
2,147999,="0",1.0,EA (개별),"CAP,CE,MONO,X7R,50V,0.1UF,J,1005",배포,C322,="Auto-SMD",MAIN,,OK,1119422,8590,="0",A,6.0,주식회사 씨엔엘테크,CERAMIC CAPACITOR,
2,147999,="0",1.0,EA (개별),"CAP,CE,MONO,X7R,50V,0.1UF,J,1005",배포,C319,="Auto-SMD",MAIN,,OK,1119422,8590,="0",A,6.0,주식회사 씨엔엘테크,CERAMIC CAPACITOR,
2,147999,="0",1.0,EA (개별),"CAP,CE,MONO,X7R,50V,0.1UF,J,1005",배포,C329,="Auto-SMD",MAIN,,OK,1119422,8590,="0",A,6.0,주식회사 씨엔엘테크,CERAMIC CAPACITOR,
2,147999,="0",1.0,EA (개별),"CAP,CE,MONO,X7R,50V,0.1UF,J,1005",배포,C343,="Auto-SMD",MAIN,,OK,1119422,8590,="0",A,6.0,주식회사 씨엔엘테크,CERAMIC CAPACITOR,
2,147999,="0",1.0,EA (개별),"CAP,CE,MONO,X7R,50V,0.1UF,J,1005",배포,C345,="Auto-SMD",MAIN,,OK,1119422,8590,="0",A,6.0,주식회사 씨엔엘테크,CERAMIC CAPACITOR,
2,147999,="0",1.0,EA (개별),"CAP,CE,MONO,X7R,50V,0.1UF,J,1005",배포,C347,="Auto-SMD",MAIN,,OK,1119422,8590,="0",A,6.0,주식회사 씨엔엘테크,CERAMIC CAPACITOR,
2,147999,="0",1.0,EA (개별),"CAP,CE,MONO,X7R,50V,0.1UF,J,1005",배포,C349,="Auto-SMD",MAIN,,OK,1119422,8590,="0",A,6.0,주식회사 씨엔엘테크,CERAMIC CAPACITOR,
2,147999,="0",1.0,EA (개별),"CAP,CE,MONO,X7R,50V,0.1UF,J,1005",배포,C617,="Auto-SMD",MAIN,,OK,1119422,8590,="0",A,6.0,주식회사 씨엔엘테크,CERAMIC CAPACITOR,
2,147999,="0",1.0,EA (개별),"CAP,CE,MONO,X7R,50V,0.1UF,J,1005",배포,C656,="Auto-SMD",MAIN,,OK,1119422,8590,="0",A,6.0,주식회사 씨엔엘테크,CERAMIC CAPACITOR,
2,147999,="0",1.0,EA (개별),"CAP,CE,MONO,X7R,50V,0.1UF,J,1005",배포,C657,="Auto-SMD",MAIN,,OK,1119422,8590,="0",A,6.0,주식회사 씨엔엘테크,CERAMIC CAPACITOR,
2,147999,="0",1.0,EA (개별),"CAP,CE,MONO,X7R,50V,0.1UF,J,1005",배포,C658,="Auto-SMD",MAIN,,OK,1119422,8590,="0",A,6.0,주식회사 씨엔엘테크,CERAMIC CAPACITOR,
2,147999,="0",1.0,EA (개별),"CAP,CE,MONO,X7R,50V,0.1UF,J,1005",배포,C659,="Auto-SMD",MAIN,,OK,1119422,8590,="0",A,6.0,주식회사 씨엔엘테크,CERAMIC CAPACITOR,
2,147999,="0",1.0,EA (개별),"CAP,CE,MONO,X7R,50V,0.1UF,J,1005",배포,C660,="Auto-SMD",MAIN,,OK,1119422,8590,="0",A,6.0,주식회사 씨엔엘테크,CERAMIC CAPACITOR,
2,147999,="0",1.0,EA (개별),"CAP,CE,MONO,X7R,50V,0.1UF,J,1005",배포,C661,="Auto-SMD",MAIN,,OK,1119422,8590,="0",A,6.0,주식회사 씨엔엘테크,CERAMIC CAPACITOR,
2,147999,="0",1.0,EA (개별),"CAP,CE,MONO,X7R,50V,0.1UF,J,1005",배포,C639,="Auto-SMD",MAIN,,OK,1119422,8590,="0",A,6.0,주식회사 씨엔엘테크,CERAMIC CAPACITOR,
2,147999,="0",1.0,EA (개별),"CAP,CE,MONO,X7R,50V,0.1UF,J,1005",배포,C640,="Auto-SMD",MAIN,,OK,1119422,8590,="0",A,6.0,주식회사 씨엔엘테크,CERAMIC CAPACITOR,
2,147999,="0",1.0,EA (개별),"CAP,CE,MONO,X7R,50V,0.1UF,J,1005",배포,C641,="Auto-SMD",MAIN,,OK,1119422,8590,="0",A,6.0,주식회사 씨엔엘테크,CERAMIC CAPACITOR,
2,147999,="0",1.0,EA (개별),"CAP,CE,MONO,X7R,50V,0.1UF,J,1005",배포,C642,="Auto-SMD",MAIN,,OK,1119422,8590,="0",A,6.0,주식회사 씨엔엘테크,CERAMIC CAPACITOR,
2,147999,="0",1.0,EA (개별),"CAP,CE,MONO,X7R,50V,0.1UF,J,1005",배포,C643,="Auto-SMD",MAIN,,OK,1119422,8590,="0",A,6.0,주식회사 씨엔엘테크,CERAMIC CAPACITOR,
2,147999,="0",1.0,EA (개별),"CAP,CE,MONO,X7R,50V,0.1UF,J,1005",배포,C644,="Auto-SMD",MAIN,,OK,1119422,8590,="0",A,6.0,주식회사 씨엔엘테크,CERAMIC CAPACITOR,
2,147999,="0",1.0,EA (개별),"CAP,CE,MONO,X7R,50V,0.1UF,J,1005",배포,C646,="Auto-SMD",MAIN,,OK,1119422,8590,="0",A,6.0,주식회사 씨엔엘테크,CERAMIC CAPACITOR,
2,147999,="0",1.0,EA (개별),"CAP,CE,MONO,X7R,50V,0.1UF,J,1005",배포,C647,="Auto-SMD",MAIN,,OK,1119422,8590,="0",A,6.0,주식회사 씨엔엘테크,CERAMIC CAPACITOR,
2,147999,="0",1.0,EA (개별),"CAP,CE,MONO,X7R,50V,0.1UF,J,1005",배포,C648,="Auto-SMD",MAIN,,OK,1119422,8590,="0",A,6.0,주식회사 씨엔엘테크,CERAMIC CAPACITOR,
2,147999,="0",1.0,EA (개별),"CAP,CE,MONO,X7R,50V,0.1UF,J,1005",배포,C649,="Auto-SMD",MAIN,,OK,1119422,8590,="0",A,6.0,주식회사 씨엔엘테크,CERAMIC CAPACITOR,
2,147999,="0",1.0,EA (개별),"CAP,CE,MONO,X7R,50V,0.1UF,J,1005",배포,C654,="Auto-SMD",MAIN,,OK,1119422,8590,="0",A,6.0,주식회사 씨엔엘테크,CERAMIC CAPACITOR,
2,147999,="0",1.0,EA (개별),"CAP,CE,MONO,X7R,50V,0.1UF,J,1005",배포,C655,="Auto-SMD",MAIN,,OK,1119422,8590,="0",A,6.0,주식회사 씨엔엘테크,CERAMIC CAPACITOR,
2,147999,="0",1.0,EA (개별),"CAP,CE,MONO,X7R,50V,0.1UF,J,1005",배포,C645,="Auto-SMD",MAIN,,OK,1119422,8590,="0",A,6.0,주식회사 씨엔엘테크,CERAMIC CAPACITOR,
2,147999,="0",1.0,EA (개별),"CAP,CE,MONO,X7R,50V,0.1UF,J,1005",배포,C632,="Auto-SMD",MAIN,,OK,1119422,8590,="0",A,6.0,주식회사 씨엔엘테크,CERAMIC CAPACITOR,
2,147999,="0",1.0,EA (개별),"CAP,CE,MONO,X7R,50V,0.1UF,J,1005",배포,C633,="Auto-SMD",MAIN,,OK,1119422,8590,="0",A,6.0,주식회사 씨엔엘테크,CERAMIC CAPACITOR,
2,147999,="0",1.0,EA (개별),"CAP,CE,MONO,X7R,50V,0.1UF,J,1005",배포,C635,="Auto-SMD",MAIN,,OK,1119422,8590,="0",A,6.0,주식회사 씨엔엘테크,CERAMIC CAPACITOR,
2,147999,="0",1.0,EA (개별),"CAP,CE,MONO,X7R,50V,0.1UF,J,1005",배포,C352,="Auto-SMD",MAIN,,OK,1119422,8590,="0",A,6.0,주식회사 씨엔엘테크,CERAMIC CAPACITOR,
2,147999,="0",1.0,EA (개별),"CAP,CE,MONO,X7R,50V,0.1UF,J,1005",배포,C354,="Auto-SMD",MAIN,,OK,1119422,8590,="0",A,6.0,주식회사 씨엔엘테크,CERAMIC CAPACITOR,
2,147999,="0",1.0,EA (개별),"CAP,CE,MONO,X7R,50V,0.1UF,J,1005",배포,C356,="Auto-SMD",MAIN,,OK,1119422,8590,="0",A,6.0,주식회사 씨엔엘테크,CERAMIC CAPACITOR,
2,147999,="0",1.0,EA (개별),"CAP,CE,MONO,X7R,50V,0.1UF,J,1005",배포,C355,="Auto-SMD",MAIN,,OK,1119422,8590,="0",A,6.0,주식회사 씨엔엘테크,CERAMIC CAPACITOR,
2,147999,="0",1.0,EA (개별),"CAP,CE,MONO,X7R,50V,0.1UF,J,1005",배포,C353,="Auto-SMD",MAIN,,OK,1119422,8590,="0",A,6.0,주식회사 씨엔엘테크,CERAMIC CAPACITOR,
2,147999,="0",1.0,EA (개별),"CAP,CE,MONO,X7R,50V,0.1UF,J,1005",배포,C351,="Auto-SMD",MAIN,,OK,1119422,8590,="0",A,6.0,주식회사 씨엔엘테크,CERAMIC CAPACITOR,
2,147999,="0",1.0,EA (개별),"CAP,CE,MONO,X7R,50V,0.1UF,J,1005",배포,C358,="Auto-SMD",MAIN,,OK,1119422,8590,="0",A,6.0,주식회사 씨엔엘테크,CERAMIC CAPACITOR,
2,147999,="0",1.0,EA (개별),"CAP,CE,MONO,X7R,50V,0.1UF,J,1005",배포,C185,="Auto-SMD",MAIN,,OK,1119422,8590,="0",A,6.0,주식회사 씨엔엘테크,CERAMIC CAPACITOR,
2,147999,="0",1.0,EA (개별),"CAP,CE,MONO,X7R,50V,0.1UF,J,1005",배포,C186,="Auto-SMD",MAIN,,OK,1119422,8590,="0",A,6.0,주식회사 씨엔엘테크,CERAMIC CAPACITOR,
2,147999,="0",1.0,EA (개별),"CAP,CE,MONO,X7R,50V,0.1UF,J,1005",배포,C187,="Auto-SMD",MAIN,,OK,1119422,8590,="0",A,6.0,주식회사 씨엔엘테크,CERAMIC CAPACITOR,
2,147999,="0",1.0,EA (개별),"CAP,CE,MONO,X7R,50V,0.1UF,J,1005",배포,C189,="Auto-SMD",MAIN,,OK,1119422,8590,="0",A,6.0,주식회사 씨엔엘테크,CERAMIC CAPACITOR,
2,147999,="0",1.0,EA (개별),"CAP,CE,MONO,X7R,50V,0.1UF,J,1005",배포,C190,="Auto-SMD",MAIN,,OK,1119422,8590,="0",A,6.0,주식회사 씨엔엘테크,CERAMIC CAPACITOR,
2,147999,="0",1.0,EA (개별),"CAP,CE,MONO,X7R,50V,0.1UF,J,1005",배포,C191,="Auto-SMD",MAIN,,OK,1119422,8590,="0",A,6.0,주식회사 씨엔엘테크,CERAMIC CAPACITOR,
2,147999,="0",1.0,EA (개별),"CAP,CE,MONO,X7R,50V,0.1UF,J,1005",배포,C192,="Auto-SMD",MAIN,,OK,1119422,8590,="0",A,6.0,주식회사 씨엔엘테크,CERAMIC CAPACITOR,
2,147999,="0",1.0,EA (개별),"CAP,CE,MONO,X7R,50V,0.1UF,J,1005",배포,C369,="Auto-SMD",MAIN,,OK,1119422,8590,="0",A,6.0,주식회사 씨엔엘테크,CERAMIC CAPACITOR,
2,147999,="0",1.0,EA (개별),"CAP,CE,MONO,X7R,50V,0.1UF,J,1005",배포,C365,="Auto-SMD",MAIN,,OK,1119422,8590,="0",A,6.0,주식회사 씨엔엘테크,CERAMIC CAPACITOR,
2,147999,="0",1.0,EA (개별),"CAP,CE,MONO,X7R,50V,0.1UF,J,1005",배포,C363,="Auto-SMD",MAIN,,OK,1119422,8590,="0",A,6.0,주식회사 씨엔엘테크,CERAMIC CAPACITOR,
2,147999,="0",1.0,EA (개별),"CAP,CE,MONO,X7R,50V,0.1UF,J,1005",배포,C362,="Auto-SMD",MAIN,,OK,1119422,8590,="0",A,6.0,주식회사 씨엔엘테크,CERAMIC CAPACITOR,
2,147999,="0",1.0,EA (개별),"CAP,CE,MONO,X7R,50V,0.1UF,J,1005",배포,C392,="Auto-SMD",MAIN,,OK,1119422,8590,="0",A,6.0,주식회사 씨엔엘테크,CERAMIC CAPACITOR,
2,147999,="0",1.0,EA (개별),"CAP,CE,MONO,X7R,50V,0.1UF,J,1005",배포,C394,="Auto-SMD",MAIN,,OK,1119422,8590,="0",A,6.0,주식회사 씨엔엘테크,CERAMIC CAPACITOR,
2,147999,="0",1.0,EA (개별),"CAP,CE,MONO,X7R,50V,0.1UF,J,1005",배포,C395,="Auto-SMD",MAIN,,OK,1119422,8590,="0",A,6.0,주식회사 씨엔엘테크,CERAMIC CAPACITOR,
2,147999,="0",1.0,EA (개별),"CAP,CE,MONO,X7R,50V,0.1UF,J,1005",배포,C399,="Auto-SMD",MAIN,,OK,1119422,8590,="0",A,6.0,주식회사 씨엔엘테크,CERAMIC CAPACITOR,
2,147999,="0",1.0,EA (개별),"CAP,CE,MONO,X7R,50V,0.1UF,J,1005",배포,C407,="Auto-SMD",MAIN,,OK,1119422,8590,="0",A,6.0,주식회사 씨엔엘테크,CERAMIC CAPACITOR,
2,147999,="0",1.0,EA (개별),"CAP,CE,MONO,X7R,50V,0.1UF,J,1005",배포,C409,="Auto-SMD",MAIN,,OK,1119422,8590,="0",A,6.0,주식회사 씨엔엘테크,CERAMIC CAPACITOR,
